clientid_cr,pubclientid_cr,siteId_cr,countryDimId_cr,adslotdimid_cr,itemcolumbiaid_cr,ispDimId_cr,osVerDimId_cr,conversion_fraud,clmbuserid_cr,imprid_cr
2197,2310,49,144.0,355676,5614180,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,320145,5614177,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,319522,5614177,136127.0,206071.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,2658,39,144.0,355670,5614467,280429.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,273302.0,206071.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,206071.0,1,0.7027422303473492,0.7027422303473492
2197,2644,940,144.0,328484,5614180,136127.0,359919.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,320145,5614177,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322158,5541657,280429.0,360788.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16951,569,144.0,209144,5614177,136127.0,206071.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,273302.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322158,5614169,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,82562,3150,144.0,349164,5614177,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,2310,49,144.0,355676,5614177,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,2644,940,144.0,328484,5614180,183263.0,359919.0,1,0.7027422303473492,0.7027422303473492
2197,2310,767,144.0,215441,5614180,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,187725.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,2310,767,144.0,326424,5614467,280429.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,15240,179,144.0,210793,5614466,280429.0,0.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,265493.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,274975.0,359921.0,1,0.9200550729163415,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,266737.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,187725.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,320145,5614177,280429.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614467,266906.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322158,5614169,273302.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,2310,767,144.0,215442,5614169,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322158,5614467,266906.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614467,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,266906.0,360788.0,1,0.7027422303473492,0.7027422303473492
2197,82008,3129,144.0,348271,5614177,187725.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,320145,5614177,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614467,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,320145,5614177,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,15240,178,144.0,129784,5614466,280429.0,0.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,320145,5614177,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322158,5614169,273302.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322158,5614169,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,187725.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,2310,767,144.0,326424,5614169,273302.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,65594,2604,144.0,341780,5614177,266906.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,320145,5614177,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614467,136127.0,206071.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,320145,5614177,273302.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,82908,3196,144.0,350398,5614177,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360765.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,360833.0,1,0.9645660052636265,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,360833.0,1,0.9645660052636265,0.7027422303473492
2197,16153,1057,144.0,320145,5614177,136127.0,359919.0,1,0.7027422303473492,0.7027422303473492
2197,2310,49,144.0,355676,5614177,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614467,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,206071.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,320145,5614177,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,187725.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,359919.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,319522,5614177,136127.0,360765.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136528.0,206071.0,1,0.9645660052636265,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,187725.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,2310,49,144.0,355676,5614177,133000.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,206071.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,360833.0,1,0.9645660052636265,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,2308,432,144.0,211156,5614180,280429.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,2310,49,144.0,355676,5614180,281618.0,359536.0,1,0.7027422303473492,0.7027422303473492
2197,15240,179,144.0,210793,5614466,136127.0,360788.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,2310,767,144.0,215441,5614169,136127.0,360849.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,319522,5614177,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,265493.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,319522,5614177,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,320145,5614177,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,189497.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,360788.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,320145,5614177,273302.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,2310,49,144.0,323133,5614467,136127.0,206070.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,320145,5614177,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,2310,767,144.0,215441,5602673,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,15240,179,144.0,210793,5614466,266737.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,319522,5614467,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,320145,5614177,187725.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322158,5614467,136127.0,206070.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322158,5614169,187725.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,273302.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322158,5614169,136127.0,359919.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,320145,5614177,273302.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322158,5614467,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,199431.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,319522,5614177,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,2310,767,144.0,327028,5614180,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614467,273302.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,1057,144.0,319522,5614177,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,2658,667,144.0,317403,5614169,280429.0,0.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,273302.0,206071.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,273302.0,206071.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322158,5614467,136127.0,360765.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322158,5614467,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2197,16153,2627,144.0,322157,5614177,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2312,16153,2627,144.0,322158,5620699,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2312,16153,2627,144.0,322158,5620699,187725.0,360956.0,1,0.7027422303473492,0.7027422303473492
2312,12755,248,144.0,195826,5620699,280591.0,360831.0,1,0.7027422303473492,0.7027422303473492
2312,16153,2627,144.0,322158,5620699,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2312,16153,2627,144.0,322158,5620699,266737.0,359921.0,1,0.7027422303473492,0.7027422303473492
2312,16153,2627,144.0,322158,5620699,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2312,16153,2627,144.0,322158,5620699,280429.0,206071.0,1,0.7027422303473492,0.7027422303473492
2312,16153,2627,144.0,322158,5620699,280429.0,206071.0,1,0.7027422303473492,0.7027422303473492
2312,16153,2627,144.0,322158,5620699,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2312,74416,2859,144.0,338077,5620699,280429.0,360833.0,1,0.7027422303473492,0.7027422303473492
2312,70348,2714,144.0,326536,5620699,280591.0,360831.0,1,0.7027422303473492,0.7027422303473492
2312,16153,2627,144.0,322158,5620699,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2312,7268,1214,144.0,323644,5620699,280429.0,360833.0,1,0.7027422303473492,0.7027422303473492
2312,16153,2627,144.0,322158,5620699,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2312,16153,2627,144.0,322158,5620699,187725.0,359921.0,1,0.7027422303473492,0.7027422303473492
2312,16153,2627,144.0,322158,5620699,136127.0,206071.0,1,0.7027422303473492,0.7027422303473492
2312,16153,2627,144.0,322158,5620699,136127.0,206070.0,1,0.7027422303473492,0.7027422303473492
2312,22762,1056,144.0,232929,5620699,273302.0,360833.0,1,0.7027422303473492,0.7027422303473492
2312,16153,2627,144.0,322158,5620699,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2312,83534,3210,144.0,351156,5620699,136127.0,359532.0,1,0.7027422303473492,0.7027422303473492
2360,16505,495,144.0,208447,5616664,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322157,5616664,136127.0,359919.0,1,0.7027422303473492,0.7027422303473492
2360,16505,495,144.0,208447,5616664,280429.0,206071.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16505,495,144.0,208447,5616664,136127.0,206071.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2360,82691,3173,144.0,349517,5616664,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,133765.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,360788.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,206070.0,1,0.7027422303473492,0.7027422303473492
2360,16505,495,144.0,208447,5616664,136127.0,206070.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,187725.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,273302.0,206071.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,147570.0,206071.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,273302.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360833.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360833.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360788.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360833.0,1,0.7027422303473492,0.7027422303473492
2360,13540,1219,144.0,264409,5616664,280429.0,359529.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,187725.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322157,5616664,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322157,5616664,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16153,1057,144.0,319516,5616664,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,360765.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322157,5616664,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16505,495,144.0,208447,5616664,280429.0,360788.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322157,5616664,273302.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,273302.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16505,495,144.0,208447,5616664,273302.0,360833.0,1,0.7027422303473492,0.7027422303473492
2360,16505,495,144.0,208447,5616664,280429.0,0.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,359919.0,1,0.7027422303473492,0.7027422303473492
2360,16505,495,144.0,208447,5616664,280429.0,206071.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,206071.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16505,495,144.0,208447,5616664,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322157,5616664,136127.0,360765.0,1,0.7027422303473492,0.7027422303473492
2360,2310,767,144.0,215442,5616664,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360833.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,0.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360788.0,1,0.7027422303473492,0.7027422303473492
2360,15240,179,144.0,210792,5616664,136127.0,0.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,187725.0,360833.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,206070.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,206070.0,1,0.9200550729163415,0.7027422303473492
2360,16505,495,144.0,208447,5616664,280429.0,206070.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,2310,767,144.0,215442,5616664,136127.0,0.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360765.0,1,0.7027422303473492,0.7027422303473492
2360,16505,495,144.0,208447,5616664,280429.0,206071.0,1,0.7027422303473492,0.7027422303473492
2360,16505,495,144.0,208447,5616664,280429.0,360833.0,1,0.9200550729163415,0.7027422303473492
2360,16505,495,144.0,208447,5616664,280429.0,360788.0,1,0.7027422303473492,0.7027422303473492
2360,16505,495,144.0,208447,5616664,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16505,495,144.0,208447,5616664,280429.0,360833.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322157,5616664,136127.0,360765.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,206071.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2360,16505,495,144.0,208447,5616664,280429.0,360833.0,1,0.7027422303473492,0.7027422303473492
2360,77058,2931,144.0,335147,5616664,265619.0,199414.0,1,0.9645660052636265,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322157,5616664,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2360,15240,179,144.0,210792,5616664,280429.0,360788.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360833.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,206070.0,1,0.9200550729163415,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,206071.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,206071.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,187725.0,360833.0,1,0.7027422303473492,0.7027422303473492
2360,16505,495,144.0,208447,5616664,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,84090,3255,144.0,353003,5616664,280429.0,360833.0,1,0.7027422303473492,0.7027422303473492
2360,75722,2887,144.0,332398,5616664,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,206070.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,360849.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,273302.0,206071.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360833.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,273302.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,264951.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,206071.0,1,0.7027422303473492,0.7027422303473492
2360,84090,3255,144.0,353003,5616664,136127.0,360833.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,15240,179,144.0,210792,5616664,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,84090,3255,144.0,353003,5616664,280429.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,136127.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,133765.0,206071.0,1,0.7027422303473492,0.7027422303473492
2360,16505,495,144.0,208447,5616664,147561.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,280429.0,360956.0,1,0.7027422303473492,0.7027422303473492
2360,16505,495,144.0,208447,5616664,280429.0,360788.0,1,0.7027422303473492,0.7027422303473492
2360,16153,2627,144.0,322158,5616664,187725.0,359921.0,1,0.7027422303473492,0.7027422303473492
2360,15240,179,144.0,210792,5616664,280429.0,206064.0,1,0.7027422303473492,0.7027422303473492
