cityGrpDimId_cr,clickbid_cr,clickTimeInMillis_cr,templateid_cr,stateGrpDimId_cr,osVerDimId_cr,osId_cr,browserId_cr,modelDimId_cr,position_cr,cityId_cr,algo_cr,conversionDurationInMillis_cr,stateId_cr,ispDimId_cr,countryDimId_cr,impressionTimeInMillis_cr,uuidSource_cr,geoGrpDimId_cr,v_cr,conversiontime_cr,adslotdimid_cr,itemcolumbiaid_cr,geodimid_cr,conversion_fraud,itemid_cr,pubclientid_cr,siteId_cr,goalid_cr,time_cr,adLogType_cr,pricingtype_cr,lookUpFrom_cr,goalTypeId_cr,clientid_cr
348010.0,3.512760498134529,1620000000000.0,3709.2412587412587,348024.0,359921.0,129311.0,0.0,0.0,1.0,34679.0,21.0,45608.0,1817.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,355768.0,5618615.0,144.0,0.0,53930466.0,1.0,3296.0,7243.0,1620000000000.0,2.0,17.0,2.0,10.0,64588.0
348007.040257649,2.79,1620000000000.0,5110.0,348024.0,199452.0,196058.0,129639.0,202038.0,77395.0,0.0,1.0,6836.0,1817.0,180916.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,341352.0,5488773.0,144.0,0.0,49504155.0,2310.0,16.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.0,10.0,1620000000000.0,5450.0,348022.0,199414.0,196063.0,129639.0,202038.0,1.0,34724.0,18.0,7938.0,1807.0,266906.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,355688.0,5599296.0,144.0,0.0,52820331.0,85030.0,3290.0,10346.0,1620000000000.0,2.0,6.0,2.0,10.0,85572.0
348007.040257649,2.79,1620000000000.0,979.0,348026.0,199414.0,196063.0,129639.0,202038.0,1.0,10295.0,1.0,3679.0,1814.0,277934.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,130098.0,5488088.0,144.0,0.0,49504155.0,15240.0,178.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,2.79,1620000000000.0,5167.0,348025.0,199625.0,129356.0,129639.0,202038.0,1.0,10284.0,38.0,3017.0,2570.0,133765.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,356952.0,5488088.0,144.0,0.0,49504155.0,85030.0,3290.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.0,2.79,1620000000000.0,1810.0,348023.0,199452.0,196058.0,129639.0,202038.0,0.0,439.0,21.0,2604.0,1815.0,0.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,207972.0,5488773.0,144.0,0.0,49504162.0,2310.0,16.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.0,10.0,1620000000000.0,4282.0,348023.0,199522.0,129300.0,129639.0,202038.0,1.0,439.0,18.0,2035.0,1815.0,266737.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,346465.0,5599296.0,144.0,0.0,52820331.0,16505.0,494.0,10346.0,1620000000000.0,2.0,6.0,2.0,10.0,85572.0
348006.0,2.79,1620000000000.0,663.0,348020.0,199452.0,196058.0,129639.0,202038.0,1.0,437.0,37.0,3291.0,1808.0,180305.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,129239.0,5488773.0,144.0,0.0,49504154.0,15240.0,178.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,2.79,1620000000000.0,4376.0,348025.0,199452.0,196058.0,129639.0,202038.0,180656311.0,10238.0,38.0,2629.0,2572.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,332783.0,5488773.0,144.0,0.0,49504155.0,2658.0,3.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,2.79,1620000000000.0,1810.0,348020.0,199452.0,196058.0,129639.0,202038.0,1.0,0.0,39.0,2038.0,1808.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,208063.0,5488773.0,144.0,0.0,49504155.0,2308.0,4.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348010.0,3.512760498134529,1620000000000.0,3709.2412587412587,348024.0,199414.0,196063.0,129639.0,202038.0,1.0,10314.0,21.0,86724.0,1817.0,280429.0,144.0,1620000000000.0,4.0,348011.0,1.0,1620000000000.0,355768.0,5618649.0,144.0,0.0,53924565.0,1.0,3296.0,10553.0,1620000000000.0,2.0,17.0,2.0,10.0,25470.0
348007.040257649,2.79,1620000000000.0,5450.0,348025.0,199452.0,196058.0,129639.0,202038.0,1.0,0.0,20.0,3978.0,1811.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,337642.0,5488773.0,144.0,0.0,49504154.0,15240.0,178.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,3.512760498134529,1619939975990.3962,2946.0,348022.9395348837,0.0,196061.0,0.0,0.0,3.0,0.0,2.0,220227.0,2437.0,150733.0,145.0,1620000000000.0,1.0,348012.0,1.0,1620000000000.0,233531.0,5526656.0,145.0,0.0,53184284.0,2658.0,3.0,8628.0,1620000000000.0,1.0,16.0,1.0,10.0,82122.0
348007.040257649,2.79,1620000000000.0,5167.0,348022.0,199414.0,196063.0,129639.0,202038.0,1.0,0.0,39.0,3799.0,2518.0,133765.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,356952.0,5488773.0,144.0,0.0,49504155.0,85030.0,3290.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,1.0,1620000000000.0,2946.0,348022.9395348837,0.0,196061.0,0.0,0.0,3.0,0.0,18.0,8892.0,2437.0,150733.0,145.0,1620000000000.0,1.0,348012.0,1.0,1620000000000.0,233531.0,5526656.0,145.0,0.0,47164458.0,2658.0,3.0,8628.0,1620000000000.0,2.0,16.0,2.0,10.0,82122.0
348008.0,3.512760498134529,1620000000000.0,4619.0,348023.0,359921.0,129311.0,129433.0,0.0,4.0,435.0,1.0,30206.0,129163.0,266737.0,144.0,1620000000000.0,2.0,348011.0,1.0,1620000000000.0,328659.0,5609973.0,144.0,0.0,53182893.0,16153.0,1043.0,1589.0,1620000000000.0,2.0,17.0,2.0,10.0,7750.0
348007.040257649,3.512760498134529,1620000000000.0,3872.0,348027.0,360833.0,129311.0,129408.0,0.0,1.0,0.0,18.0,230719.0,1812.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,215441.0,5598213.0,144.0,0.0,53182026.0,2310.0,767.0,9836.0,1620000000000.0,2.0,17.0,2.0,10.0,84618.0
348007.0,2.79,1620000000000.0,979.0,348022.0,199414.0,196063.0,129639.0,202038.0,1.0,436.0,1.0,4530.0,1806.0,134237.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,130098.0,5488773.0,144.0,0.0,49504155.0,15240.0,178.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,2.79,1620000000000.0,5167.0,348025.0,199452.0,196058.0,129639.0,202038.0,1.0,0.0,38.0,4165.0,1800.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,356952.0,5488088.0,144.0,0.0,49504155.0,85030.0,3290.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348008.0,2.79,1620000000000.0,5167.0,348023.0,199452.0,196058.0,129639.0,202038.0,1.0,34714.0,20.0,2010.0,1799.0,165748.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,356952.0,5488773.0,144.0,0.0,49504157.0,85030.0,3290.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,1.0,1620000000000.0,5134.0,348022.9395348837,199452.0,196058.0,129639.0,202038.0,181590846.0,0.0,1.0,18993.0,2401.0,266271.0,145.0,1620000000000.0,1.0,348012.0,1.0,1620000000000.0,336477.0,5526656.0,145.0,0.0,53184284.0,2658.0,3.0,8628.0,1620000000000.0,2.0,16.0,2.0,10.0,82122.0
348009.0,5.5,1620000000000.0,4179.0,348025.0,359921.0,129311.0,0.0,0.0,1.0,438.0,18.0,50883.0,1818.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,315157.0,5614401.0,144.0,0.0,53607482.0,16153.0,1057.0,10549.0,1620000000000.0,2.0,16.0,2.0,10.0,86431.0
348007.040257649,2.79,1620000000000.0,4376.0,348022.0,199452.0,196058.0,129639.0,202038.0,181340727.0,0.0,38.0,8835.0,2518.0,277934.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,332783.0,5488773.0,144.0,0.0,49504155.0,2658.0,3.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348006.0,3.1,1620000000000.0,3887.0,348020.0,199452.0,196058.0,129639.0,202038.0,66282096.0,10278.0,38.0,5845.0,1808.0,148498.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,353785.0,5488773.0,144.0,0.0,49504155.0,2308.0,4.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.0,3.512760498134529,1619939975990.3962,5532.0,348022.0,360833.0,129311.0,129408.0,0.0,1.0,436.0,33.0,63574508.0,1806.0,266737.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,316898.0,5583264.0,144.0,0.0,53930379.0,2658.0,667.0,469.0,1620000000000.0,1.0,16.0,1.0,10.0,29892.0
348007.0,2.79,1620000000000.0,5167.0,348022.0,199452.0,196058.0,129639.0,202038.0,1.0,436.0,18.0,3614.0,1806.0,266257.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,356952.0,5488088.0,144.0,0.0,49504154.0,85030.0,3290.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,2.79,1620000000000.0,3024.0,348022.0,199452.0,196058.0,129639.0,202038.0,2.0,0.0,38.0,2760.0,2518.0,269937.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,239188.0,5488773.0,144.0,0.0,49504155.0,2658.0,3.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,1.5,1620000000000.0,4241.0,348024.0,206071.0,129311.0,129408.0,0.0,50438.0,0.0,37.0,97455.0,2571.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,322157.0,5612571.0,144.0,0.0,53607306.0,16153.0,2627.0,10517.0,1620000000000.0,2.0,6.0,2.0,10.0,86321.0
348007.040257649,2.79,1620000000000.0,5167.0,348022.0,199414.0,196063.0,129639.0,202038.0,1.0,0.0,38.0,2708.0,1807.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,356952.0,5488088.0,144.0,0.0,49504155.0,85030.0,3290.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348005.0,2.79,1620000000000.0,663.0,348027.0,199414.0,196063.0,129639.0,202038.0,1.0,10255.0,38.0,2795.0,1804.0,266906.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,129239.0,5488088.0,144.0,0.0,49504155.0,15240.0,178.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.0,1.71,1620000000000.0,4254.0,348022.0,360833.0,129311.0,129408.0,0.0,1.0,436.0,1.0,778746.0,1806.0,266906.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,321533.0,5544928.0,144.0,0.0,52820768.0,65594.0,2604.0,607.0,1620000000000.0,2.0,16.0,2.0,10.0,32847.0
348007.0,3.1,1620000000000.0,4693.0,348022.0,199452.0,196058.0,129639.0,202038.0,1.0,436.0,38.0,9042.0,1806.0,136127.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,129117.0,5488773.0,144.0,0.0,49504155.0,2308.0,4.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,3.512760498134529,1619939975990.3962,5167.0,348027.0,199452.0,196058.0,129639.0,202038.0,1.0,10290.0,18.0,3340551.0,1812.0,147958.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,356952.0,3238328.0,144.0,0.0,35007052.0,85030.0,3290.0,8681.0,1620000000000.0,1.0,16.0,1.0,10.0,43386.0
348007.040257649,3.1,1620000000000.0,5167.0,348027.0,199452.0,196058.0,129639.0,202038.0,1.0,10290.0,18.0,4557.0,1812.0,147958.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,356952.0,5488088.0,144.0,0.0,49504156.0,85030.0,3290.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348008.0,3.512760498134529,1619939975990.3962,663.0,348023.0,199452.0,196058.0,129639.0,202038.0,11.0,435.0,20.0,42390929.0,129163.0,273302.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,129784.0,5488773.0,144.0,0.0,49504157.0,15240.0,178.0,6384.0,1620000000000.0,1.0,16.0,1.0,10.0,75694.0
348005.0,4.5,1620000000000.0,6075.0,348021.0,359921.0,129311.0,129408.0,0.0,1.0,10240.0,18.0,17354.0,1802.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,336665.0,5614151.0,144.0,0.0,53622480.0,16211.0,535.0,4077.0,1620000000000.0,2.0,16.0,2.0,10.0,24075.0
348007.0,3.512760498134529,1620000000000.0,5473.0,348022.0,360788.0,129311.0,129408.0,0.0,1.0,436.0,37.0,298630.0,1806.0,136127.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,264415.0,5576813.0,144.0,0.0,52818248.0,8359.0,1215.0,607.0,1620000000000.0,2.0,17.0,2.0,10.0,32847.0
348006.0,2.79,1620000000000.0,663.0,348020.0,199452.0,196058.0,129639.0,202038.0,3.0,10278.0,20.0,3275.0,1808.0,133765.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,129784.0,5488773.0,144.0,0.0,49504156.0,15240.0,178.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348005.0,3.1,1620000000000.0,3887.0,348021.0,199414.0,196063.0,129639.0,202038.0,81581960.0,10240.0,26.0,2426.0,1802.0,190212.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,208630.0,5488773.0,144.0,0.0,49504157.0,2308.0,4.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,2.79,1620000000000.0,663.0,348025.0,199414.0,196063.0,129639.0,202038.0,1.0,0.0,37.0,2595.0,1818.0,285749.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,129239.0,5488088.0,144.0,0.0,49504155.0,15240.0,178.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,2.79,1620000000000.0,3024.0,348026.0,199452.0,196058.0,129639.0,202038.0,3.0,0.0,38.0,1779.0,1803.0,266913.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,239188.0,5488773.0,144.0,0.0,49504155.0,2658.0,3.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348008.0,3.512760498134529,1619939975990.3962,663.0,348023.0,199452.0,196058.0,129639.0,202038.0,1.0,435.0,21.0,62044163.0,129163.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,129784.0,5491597.0,144.0,0.0,49477554.0,15240.0,178.0,7229.0,1620000000000.0,1.0,16.0,1.0,10.0,77713.0
348005.0,3.512760498134529,1620000000000.0,3709.2412587412587,348021.0,360833.0,129311.0,129408.0,0.0,1.0,10240.0,21.0,25308.0,1802.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,355768.0,5615024.0,144.0,0.0,53924143.0,1.0,3296.0,4245.0,1620000000000.0,2.0,17.0,2.0,10.0,66839.0
348007.040257649,3.512760498134529,1620000000000.0,1101.0,348027.0,360956.0,129311.0,129433.0,0.0,4.0,208118.0,20.0,369325.0,1804.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,321109.0,5615451.0,144.0,0.0,53622313.0,16153.0,1043.0,8784.0,1620000000000.0,2.0,17.0,2.0,10.0,67368.0
348007.040257649,2.79,1620000000000.0,5450.0,348025.0,199414.0,196063.0,129639.0,202038.0,1.0,0.0,38.0,7536.0,1800.0,172542.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,337642.0,5488773.0,144.0,0.0,49504162.0,15240.0,178.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,3.512760498134529,1619939975990.3962,4366.0,348022.9395348837,199452.0,196058.0,129639.0,202038.0,1.0,0.0,18.0,64455719.0,0.0,285107.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,319007.0,5583264.0,144.0,0.0,53924476.0,38513.0,2558.0,469.0,1620000000000.0,1.0,16.0,1.0,10.0,29892.0
348005.0,3.512760498134529,1619939975990.3962,3454.0,348021.0,359921.0,129311.0,129408.0,0.0,1.0,10240.0,18.0,2994914.0,1802.0,266737.0,144.0,1620000000000.0,3.0,348011.0,1.0,1620000000000.0,351985.0,5583264.0,144.0,0.0,53930381.0,83084.0,3192.0,469.0,1620000000000.0,1.0,16.0,1.0,10.0,29892.0
348007.040257649,0.9,1620000000000.0,4376.0,348022.9395348837,199414.0,196063.0,129639.0,202038.0,181590102.0,4845.0,33.0,12716.0,1504.0,135885.0,149.0,1620000000000.0,6.0,348013.0,1.0,1620000000000.0,332783.0,5526656.0,149.0,0.0,53184285.0,2658.0,3.0,8628.0,1620000000000.0,2.0,16.0,2.0,10.0,82122.0
348007.0,1.7,1620000000000.0,5604.0,348023.0,359919.0,129311.0,129408.0,0.0,1.0,439.0,1.0,173317.0,1815.0,187725.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,326573.0,5576816.0,144.0,0.0,52818676.0,16258.0,2607.0,607.0,1620000000000.0,2.0,16.0,2.0,10.0,32847.0
348007.0,2.79,1620000000000.0,5167.0,348023.0,199452.0,196058.0,129639.0,202038.0,1.0,10300.0,39.0,3516.0,1815.0,136127.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,356952.0,5488773.0,144.0,0.0,49504155.0,85030.0,3290.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,0.9,1620000000000.0,2946.0,348022.9395348837,199452.0,196058.0,196034.0,205776.0,3.0,0.0,18.0,3297.0,1504.0,135885.0,149.0,1620000000000.0,1.0,348013.0,1.0,1620000000000.0,233531.0,5526656.0,149.0,0.0,53184283.0,2658.0,3.0,8628.0,1620000000000.0,2.0,16.0,2.0,10.0,82122.0
348006.0,3.512760498134529,1620000000000.0,3709.2412587412587,348020.0,359921.0,129311.0,0.0,0.0,1.0,437.0,21.0,58177.0,1808.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,355768.0,5602423.0,144.0,0.0,53182168.0,1.0,3296.0,10319.0,1620000000000.0,2.0,17.0,2.0,10.0,70668.0
348008.0,3.1,1620000000000.0,5602.0,348023.0,199414.0,196063.0,129467.0,204038.0,1.0,10231.0,18.0,2489.0,1799.0,133765.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,348323.0,5488088.0,144.0,0.0,49504154.0,82030.0,3130.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348008.0,3.512760498134529,1619939975990.3962,2241.0,348023.0,360833.0,129311.0,129408.0,0.0,1.0,34714.0,18.0,61058777.0,1799.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,323642.0,5583264.0,144.0,0.0,53930381.0,13540.0,1219.0,469.0,1620000000000.0,1.0,16.0,1.0,10.0,29892.0
348007.040257649,2.79,1620000000000.0,3024.0,348026.0,199414.0,196063.0,129639.0,202038.0,2.0,10250.0,38.0,2145.0,1803.0,133765.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,239188.0,5488773.0,144.0,0.0,49504155.0,2658.0,3.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348005.0,3.0124461339999997,1620000000000.0,4376.0,348027.0,199452.0,196058.0,129639.0,202038.0,181487038.0,10255.0,39.0,3705.0,1804.0,136127.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,332783.0,5488773.0,144.0,0.0,49504155.0,2658.0,3.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348005.0,2.79,1620000000000.0,764.0,348021.0,199625.0,129356.0,129639.0,202038.0,1.0,440.0,37.0,2629.0,1802.0,266913.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,129237.0,5488773.0,144.0,0.0,49504154.0,15240.0,178.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,10.0,1620000000000.0,5602.0,348023.0,199522.0,129300.0,129639.0,202038.0,1.0,0.0,18.0,3749.0,1815.0,266906.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,348323.0,5599296.0,144.0,0.0,52820331.0,82030.0,3130.0,10346.0,1620000000000.0,2.0,6.0,2.0,10.0,85572.0
348008.0,3.1,1620000000000.0,764.0,348023.0,199414.0,196063.0,129639.0,202038.0,1.0,435.0,37.0,5067.0,129163.0,266906.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,129237.0,5488773.0,144.0,0.0,49504154.0,15240.0,178.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,2.79,1620000000000.0,3887.0,348020.0,199414.0,196063.0,129639.0,202038.0,81557778.0,322888.0,38.0,2052.0,1808.0,0.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,208630.0,5488773.0,144.0,0.0,49504155.0,2308.0,4.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,3.1,1620000000000.0,2134.0,348022.9395348837,199452.0,196058.0,129639.0,202038.0,1.0,0.0,1.0,1413.0,0.0,265493.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,209035.0,5488773.0,144.0,0.0,49504155.0,16892.0,549.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348005.0,3.512760498134529,1619939975990.3962,5532.0,348021.0,360788.0,129311.0,129408.0,0.0,1.0,10240.0,33.0,1086257.0,1802.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,326424.0,5583264.0,144.0,0.0,53924038.0,2310.0,767.0,469.0,1620000000000.0,1.0,16.0,1.0,10.0,29892.0
348007.0,4.5,1620000000000.0,1128.0,348023.0,359921.0,129311.0,129433.0,0.0,1.0,439.0,6.0,37523.0,1815.0,266737.0,144.0,1620000000000.0,2.0,348011.0,1.0,1620000000000.0,349010.0,5610730.0,144.0,0.0,53182891.0,76969.0,2923.0,1589.0,1620000000000.0,2.0,16.0,2.0,10.0,7750.0
348005.0,3.512760498134529,1620000000000.0,5627.0,348021.0,0.0,129311.0,129408.0,0.0,61643.0,10240.0,21.0,631465650.0,1802.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,322157.0,5614171.0,144.0,0.0,53622489.0,16153.0,2627.0,4405.0,1620000000000.0,2.0,17.0,2.0,10.0,3180.0
348007.0,2.966359208,1620000000000.0,4281.0,348022.0,199452.0,196058.0,129639.0,202038.0,1.0,322893.0,21.0,3275.0,1807.0,266906.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,321523.0,5488773.0,144.0,0.0,49504162.0,65594.0,2602.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,0.9321698620000001,1620000000000.0,5473.0,348026.0,360833.0,129311.0,129408.0,0.0,1.0,34688.0,38.0,161553.0,1814.0,136127.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,215442.0,5551816.0,144.0,0.0,49034270.0,2310.0,767.0,9115.0,1620000000000.0,2.0,16.0,2.0,10.0,83515.0
348007.040257649,3.512760498134529,1619939975990.3962,5134.0,348022.9395348837,0.0,196061.0,0.0,0.0,181583725.0,0.0,21.0,257696.0,2442.0,265618.0,145.0,1620000000000.0,1.0,348012.0,1.0,1620000000000.0,336477.0,5526656.0,145.0,0.0,47263251.0,2658.0,3.0,8628.0,1620000000000.0,1.0,16.0,1.0,10.0,82122.0
348007.040257649,3.512760498134529,1619939975990.3962,2946.0,348022.9395348837,0.0,196061.0,0.0,0.0,3.0,0.0,6.0,412190.0,2442.0,265618.0,145.0,1620000000000.0,1.0,348012.0,1.0,1620000000000.0,233531.0,5526656.0,145.0,0.0,53184285.0,2658.0,3.0,8628.0,1620000000000.0,1.0,16.0,1.0,10.0,82122.0
348007.040257649,3.1,1620000000000.0,2946.0,348022.9395348837,199452.0,196058.0,129639.0,202038.0,1.0,0.0,39.0,3151.0,1809.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,233531.0,5488773.0,144.0,0.0,49504155.0,2658.0,3.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348008.0,3.1,1620000000000.0,4376.0,348023.0,199414.0,196063.0,129639.0,202038.0,181577413.0,435.0,38.0,5138.0,129163.0,136127.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,332783.0,5488773.0,144.0,0.0,49504155.0,2658.0,3.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,3.512760498134529,1619939975990.3962,2241.0,348027.0,206070.0,129311.0,129408.0,229195.0,1.0,0.0,39.0,63941031.0,1804.0,280429.0,144.0,1620000000000.0,6.0,348011.0,1.0,1620000000000.0,337641.0,5617958.0,144.0,0.0,53924415.0,15240.0,179.0,10553.0,1620000000000.0,1.0,17.0,1.0,10.0,25470.0
348005.0,3.512760498134529,1620000000000.0,3709.2412587412587,348027.0,360833.0,129311.0,129408.0,0.0,1.0,10292.0,21.0,866603.0,1812.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,355768.0,5614054.0,144.0,0.0,53607445.0,1.0,3296.0,3370.0,1620000000000.0,2.0,17.0,2.0,10.0,30431.0
348007.040257649,2.79,1620000000000.0,663.0,348026.0,199414.0,196063.0,129639.0,202038.0,1.0,10243.0,38.0,5724.0,1803.0,151402.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,129239.0,5488773.0,144.0,0.0,49504155.0,15240.0,178.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,18.0,1620000000000.0,3762.0,348025.0,360833.0,129311.0,129408.0,0.0,1.0,0.0,33.0,117181.0,1811.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,308707.0,5583264.0,144.0,0.0,53930380.0,2658.0,667.0,469.0,1620000000000.0,2.0,16.0,2.0,10.0,29892.0
348006.0,2.79,1620000000000.0,1809.0,348020.0,199414.0,196063.0,129639.0,202038.0,1.0,10278.0,39.0,5298.0,1808.0,280429.0,144.0,1620000000000.0,1.0,348011.0,1.0,1620000000000.0,357097.0,5488088.0,144.0,0.0,49504154.0,85030.0,3290.0,6384.0,1620000000000.0,2.0,16.0,2.0,10.0,75694.0
348007.040257649,1.0,1620000000000.0,979.0,348022.9395348837,199452.0,196058.0,129639.0,202038.0,1.0,0.0,33.0,15614.0,1504.0,265611.0,149.0,1620000000000.0,1.0,348013.0,1.0,1620000000000.0,130098.0,5526656.0,149.0,0.0,53184285.0,15240.0,178.0,8628.0,1620000000000.0,2.0,16.0,2.0,10.0,82122.0
